,id,name,price,info,url,reviews
706,707,Vivani Hazelnut Milk Chocolate 100g,£3.79,"""Award winning premium organic chocolate. Exceptional palate texture, taste & finish. All natural finest quality ingredients. No genetically modified ingredients. No soy lecithin / No emulsifiers. Infused with pure essential oils. Gluten free & Kosher certified. 100% organic certified.""",https://www.planetorganic.com/products/vivani-hazelnut-milk-chocolate-100g,
707,708,King Soba Buckwheat Ramen 280g,£3.79,"100% Buckwheat Japanese style noodle cakes, wheat and gluten free.",https://www.planetorganic.com/products/king-soba-buckwheat-ramen-280g,
708,709,Clearspring Sencha Matcha Green Tea 20 bags,£4.29,"Clearspring Organic Matcha Green Tea is a delicious blend created especially for us by our expert tea producers in Japan. It combines the exceptionally light, smooth and refreshing flavour of Japanese Sencha with distinctly rich and exquisite ceremonial grade Matcha Powder. Skilfully blended and packed on our tea producers’ estate immediately after production to ensure the freshest quality.",https://www.planetorganic.com/products/clearspring-sensa-matcha-green-tea-20-bags,
709,710,Vego Vegolino Fine Nougat Pralines 180g,£7.30,Deliciously creamy vegan nougat pralines,https://www.planetorganic.com/products/vego-vegolino-fine-nougat-pralines-180g,
710,711,Supergood! Go Splits Banana Bread Mix 250g,£4.29,"""Rise & Shine Organic Banana Loaf Mix is easy to make and delicious to whip-up for breakfast, or as an afternoon snack! Made from nutritious, high-fibre flours sourced from British millers. All Superfood Bakery mixes are gluten-free, dairy-free, vegan! """,https://www.planetorganic.com/products/superfood-bakery-rise-shine-banana-loaf-mix-250g,
711,712,Ombar Oat M'lk Salted Caramel Truffle 70g,£3.29,"""Sweet and decadent caramel with sustainably sourced desert salt. This bar features an oaty chocolate base with a twist: an indulgent truffle filling. Vegan, organic, fair trade. Half the carbon foot print of a 'regular milk chocolate' bar. 3p from every bar sold fund reforestation of rainforest in Ecuador.""",https://www.planetorganic.com/products/ombar-oat-mlk-salted-caramel-truffle-70g,
712,713,Pukka Relax Tea 20 Bags,£4.99,"Is there really anything more soothing and relaxing than a steaming mug of herbal tea to distress the day? We think not, and Pukka agrees! With that in mind, pukka has formulated this delicious blend of chamomile flowers, ashwagandha, licorice, fennel seeds, marshmallow root, and ginger root to create the ultimate herbal relaxation tea, guaranteed to soothe away your worries and stress. Pukka's relax tea is formulated using only the highest-quality, organic ingredients that are entirely natural, making it a safe and healthy option for your mind, body, and soul. Delicious and soothing, allow Pukka's relax tea to give your body the ultimate de-stressor it needs. So enjoy this warm hug in a mug and decompress after a long, stressful day with Pukka's relax tea.",https://www.planetorganic.com/products/pukka-relax-tea-20-bags,
713,714,Pukka Supreme Matcha Green Tea 20 Bags,£4.99,"A deeply renewing organic whole leaf green tea, blended with the finest emerald matcha. Thank you for choosing our organic and fairly traded Supreme Matcha Green tea. As its name implies, this is no ordinary green tea. It contains Matcha powder – the powerful ingredient that gives it such a boost. Together with whole leaf Sencha, Oothu & Suoi Gang organic green teas it’s the ultimate combination and has a smooth, rich taste.It’s one of our new Pukka green teas that help to bring people and the planet together. Thanks to you, we raised over £57,000 for WWF last year and now we’re increasing our support to their Living Himalayas initiative. This very special work will protect, restore and reconnect the natural landscape whilst supporting local communities. It helps us to live together in harmony with the planet – something we believe in very strongly at Pukka.So as you drink your Supreme Matcha Green tea, remember that every cup helps to protect 10,000 types of plant and 750 species of birds. You’re helping to protect iconic and unique animals like the snow leopard and red panda. Together with the renewing properties of our tea, it will help your senses come alive to everything around you. We hope you enjoy it and thank you for doing something incredible today.",https://www.planetorganic.com/products/pukka-supreme-matcha-green-tea-20-bags,
714,715,Fish4Ever Yellow fin Tuna in Olive Oil 120g,£4.29,"""Yellow fin tuna is fished by sustainable methods in the North East Atlantic near the Azores. Fish 4 Ever do not use long distance factory ships, long lines or purse-seiners setting on FAD's. Fish 4 Ever target larger more mature fish because the industrial FAD fisheries that supply most tuna catch masses of juvenile fish putting future stocks at risk. The Azores is part of EU waters with an excellent track record in conservation management.""",https://www.planetorganic.com/products/fish4ever-yellow-fin-tuna-in-olive-oil-120g,
715,716,Amisa Spelt Crunchy Granola 375g,£4.39,"Spelt is one of the worlds oldest cultivated grains (an ancient cousin of wheat). It is high in fibre, has a higher content of protein and vitamins than wheat and although not gluten free, Spelt can be tolerated by some peoplewithwheatallergies.",https://www.planetorganic.com/products/amisa-spelt-crunchy-granola-375g,
716,717,Nourish Cacao Coconut Macaroons 140g,£4.58,Delicious handmade Chocolate Macaroons. Rich in anti-oxidants; this macaroon contains pure cacao; creating a delicious; nourishing treat to enjoy any time of the day. Nourish Coconut Macaroons are handmade and dehydrated at low temperatures.,https://www.planetorganic.com/products/nourish-cacao-coconut-macaroons-140g,
717,718,Supergood! Wakey Wakey Protein Pancake Mix 200g,£5.39,"""Plant Power Protein Pancake Mix is made from organic gluten-free flours and organic soy protein powder for a perfect high protein breakfast. This mix makes American-style fluffy pancakes with a hint of cinnamon & and can also be used to make waffles. Great for a post-gym brunch! Gluten-free, dairy-free and vegan-friendly. Makes 12 pancakes. """,https://www.planetorganic.com/products/superfood-bakery-plant-power-protein-pancake-mix-200g,
718,719,Merchant Gourmet Ready To Eat Puy Lentils 250g,£2.99,Puy lentils are great as an alternative to rice or potatoes and are high in fibre. These Puy lentils have already been steamed in the pouch in vegetable stock and can be eaten hot or cold.,https://www.planetorganic.com/products/merchant-gourmet-ready-to-eat-puy-lentils-250g,
719,720,Amisa Polenta Pronta 375g,£2.29,"""Amisa is made to be a little different. We understand every body is unique, so we create food to suit individuals. Our products combine peace of mind with pure pleasure, making Amisa the perfect choice for the life you lead. This is food that fits you.""",https://www.planetorganic.com/products/amisa-polenta-pronta-375g,
720,721,Peppersmith Peppermint Fresh Mints 15g,£1.79,"""Peppersmith, makers of natural, healthy, award-winning gum, have extended their range with a new fine English spearmint flavour. What's more they've also launched their first non-gum product; fine English peppermint Fresh Mints. Just like the gum, the min""",https://www.planetorganic.com/products/peppersmith-peppermint-fresh-mints-15g,
721,722,Tropical Wholefoods Dried Shitake Mushrooms 50g,£4.59,"""Shiitake mushrooms are a great store cupboard ingredient with  a lovely flavour.  To use: soak for 20 minutes in warm water or milk, drain, and use like an ordinary mushroom in risottos, stroganoffs, stews or stir fries""",https://www.planetorganic.com/products/tropical-wholefoods-dried-shitake-mushrooms-50g,
722,723,DIRTEA Coffee Super Blend 150g,£34.99,"Our Mushroom Coffee is your all-in-one drink, but unlike normal coffee it is full of polysaccharides, beta glucans and antioxidants. 
It’s a blend of coffee beans with 1,000mg of three of our super mushrooms (Chaga, Lion’s Mane and Tremella) along with Ashwagandha and Maca for additional adrenal, digestion and hormonal support. 
It has up to 80% less caffeine than a normal cup, so you can experience all-day-long energy without the jitters and crashes of normal coffee, support your immune system and improve focus all in one cup. 
The result is a tastier, smoother and healthier cup of coffee. 
How to use: Mix 2.5g with hot or cold water. Add milk if desired.",https://www.planetorganic.com/products/dirtea-superblend-coffee-140g,
723,724,NOMOSU Dark Chocolate Bar with Hazelnut 90g,£4.69,"""This 72% cacao dark chocolate bar is a texture adventure with crunchy chunks of organic toasted hazelnuts amidst low sugar smooth chocolate, crafted from organic, rainforest-alliance-certified cacao from Ecuador and Dominica. Sweetened with an organic, purely-water-extracted unique stevia that tastes amazing and is truly natural. Enjoy the full benefits of cacao polyphenols, without the drag of health-undermining sugar, in a bar that is seriously delicious. No added sugar, less than 5% of naturally-occurring sugars from hazelnuts. Pure pleasure, organic, high fibre and health-enhancing.""",https://www.planetorganic.com/products/nomosu-dark-chocolate-bar-with-hazelnut-90g,
724,725,Rhythm 108 Hazelnut Chocolate Chip Share Bag 135g,£3.79,"""Perfectly baked crunchy biscuits filled with rich dark chocolate chips and roasted hazelnut pieces. Vegan, organic, Gluten free.""",https://www.planetorganic.com/products/rhythm-108-hazelnut-chocolate-chip-share-bag-135g,
725,726,Just Natural Cinnamon Bark (jar) 16g,£2.49,,https://www.planetorganic.com/products/just-natural-cinnamon-bark-jar-16g,
726,727,Biona Fairtrade Rapadura Sugar 500g,£4.89,Fairtrade Rapadura Sugar,https://www.planetorganic.com/products/biona-fairtrade-rapadura-sugar-500g,
727,728,The Cornish Seaweed Company Dulse 20g,£4.99,"""Organic dulse is a wonderful vibrant and versatile seaweed, long favoured by the Irish. Great to eat on its own raw of add to cooking. Famously used as a vegan bacon alternative. This seaweed is a great meat substitute when added to curry or rice dishes. It gives off a wonderful flavour to many dishes and is even used in desserts! It is high potassium content makes it a great alternative to salt and helps reduce sodium intake.""",https://www.planetorganic.com/products/the-cornish-seaweed-company-dulse-20g,
728,729,Pukka Lemongrass & Ginger Tea 20 Bags,£4.99,"Pukka’s lemongrass and ginger tea provides a refreshing caffeine-free start to your day. Pukka uses a blend of zingy lemongrass and spicy ginger to create this herbal tea blend - a combination that provides a refreshing, lemony aroma and taste with a spicy, warm ginger undertone to add more depth and flavour to the herbal tea blend. The lemongrass and ginger tea is formulated using top-quality and completely organic lemon and ginger, that are ethically sourced.",https://www.planetorganic.com/products/pukka-lemongrass-ginger-tea-20-bags,
729,730,Yogi Black Chai Tea 17 Bags,£2.99,"""Transport yourself to the palaces of India with every cup of Chai Black. The journey begins with rich, full-bodied organic Assam black tea from the Assam region of India one of only two places in the world with native tea plants. To create an authentic, energizing chai, Yogi have added a blend of the classic spices of cinnamon, cardamom and ginger, used for centuries in Ayurveda for their warming and cleansing properties.* So sit back and savor the exquisite flavor of our alluring Chai Black. Enjoy it plain, or for a more traditional brew add milk or milk substitute and your favorite sweetener.
 
 *This product is not intended to diagnose, treat, cure, or prevent any disease.
 """,https://www.planetorganic.com/products/yogi-black-chai-tea-17-bags,
730,731,Sunita Coconut Halva 75g,£2.15,An organic sesame snack which is high in protein and made with only two ingredients - ground sesame seeds and coconut syrup. Suitable for vegans it's also GM free and gluten free.,https://www.planetorganic.com/products/sunita-coconut-halva-75g,
731,732,Booja Booja Hazelnut Crunch Chocolate Truffles,£1.69,"Hazelnut and chocolate is a timeless love match that invokes childhood memories of chocolate hazelnut spread on a spoon or in a sandwich. Is hazelnut spread not for you anymore? However, are you still missing this delicious flavour combination? Well, step it up a notch with Booja Booja’s organic and vegan-friendly hazelnut crunch truffles in a pack of two delightful truffles. The rich vegan chocolate contrasts beautifully against crunchy, sweet Italian hazelnuts, creating the perfect bite every time. This is a pair of truffles that you will never get enough of and will never go out of fashion. Sweet, a little salty, nutty and rich, these hazelnut crunch truffles by Booja Booja will leave you gasping for more every single time.",https://www.planetorganic.com/products/booja-booja-two-truffle-packs-hazelnut-crunch-chocolate-truffles-2-pack,
732,733,Meridian Grape Seed Oil 500ml,£6.95,"""Grape seed oil is used for salad dressings, marinades, deep frying, flavored oils, baking & massage oil. 
 
 Grape seed oil is extracted from grape seeds and has a relatively high smoke point, approximately 216°C, so it can be safely used to cook at high """,https://www.planetorganic.com/products/meridian-grape-seed-oil-500ml,
733,734,Whole Earth Sparkling Ginger Drink,£1.49,The ginger extract provides body and a little capsicum gives a fiery kick.,https://www.planetorganic.com/products/whole-earth-sparkling-ginger-drink-330ml,
734,735,Amisa Focaccia Rolls 220g (4 rolls),£4.49,Classic Italian style gluten free bread rolls.,https://www.planetorganic.com/products/amisa-focaccia-rolls-220g-4-rolls,
735,736,Just Natural Coriander Seed (jar) 22g,£2.49,,https://www.planetorganic.com/products/just-natural-coriander-seed-jar-22g,
736,737,Clearspring Japanese Chickpea Miso (Unpasteurised) 150g,£4.49,"""Naturally brewed Japanese Miso with a twist, Clearspring Organic Japanese Chickpea Miso is made to a delicious non-soya recipe by the third generation producers in Nagano. Use to make miso soup and enrich the flavour of stews and sauces.The Miso is 100% organic, non-GM, fermented, live, unpasteurised and suitable for vegans. It delivers a smooth, rich flavour that perfectly balances the nutty-sweet flavour of chickpeas with the umami-rich flavour of traditional miso. It is also incredibly versatile. It can be used to make miso soup, stews, casseroles, dressings or used as a seasoning or glaze.""",https://www.planetorganic.com/products/clearspring-japanese-chickpea-miso-unpasteurised-150g,
737,738,Amisa Buckwheat Flour 400g,£3.69,The pyramid shaped Buckwheat seed is not a type of wheat – it is in fact related to the rhubarb family of plants. Buckwheat has been cultivated in South East Asia and Tibet for centuries. It is naturally gluten free.,https://www.planetorganic.com/products/amisa-buckwheat-flour-400g,
738,739,The Cornish Seaweed Co Sea Salad Flakes in Jar 12g,£4.29,"""Sustainably hand-harvested, organic sea salad flakes. A mix of dulse, sea greens and nori, which adds real depth of flavour when sprinkled on salads, used in marinades or sandwiches. To be honest, it is pretty tasty on about any dish! Perfect as a flavour maker in salads, soups or sauces, or as a salt replacement where you would use ordinary salt. This sea salad makes cooking with seaweed even easier!""",https://www.planetorganic.com/products/the-cornish-seaweed-co-sea-salad-flakes-in-jar-12g,
739,740,Ossa Lamb Bone Broth Boost 240ml,£6.29,"Boost your immune system this winter with an antioxidant-rich lamb bone broth by Ossa. This warm and inviting, rich lamb bone broth is made from the finest, organic lamb bones that are then slow-cooked and enriched with some yummy vegetables to add even more nutrients and a richer, deeper nutrient profile! Lamb bone broth is a super source of collagen protein, amino acids, zinc and antioxidants, all of which are responsible for ensuring proper body health and the functioning of the immune system. Not only is ossa’s lamb bone broth full of nutrition, but it is rich in flavours that are warming and comforting, a perfect addition to any soup in lieu of a stock cube, or enjoy on its own steaming hot with delicious bread.> View all Organic Bone Broth",https://www.planetorganic.com/products/ossa-lamb-bone-broth-boost-240ml,
740,741,Giving Tree Strawberry Crisps 38g,£3.59,"""Delicious freeze dried strawberry crisps, made using only natural ingredients and nothing else. Retaining all the nutrition of fresh fruit, one pack provides you with one of your five a day. Perfect for hungry kids and health conscious grown-ups.""",https://www.planetorganic.com/products/giving-tree-strawberry-crisps-38g,
741,742,Clearspring Seaveg Crispies Chilli 4g,£1.19,"""The Clearspring sea vegetable range has been extended to include these new light, thin and crispy toasted nori snacks (crispy seaweed thins). Made with just five simple ingredients: nori grown in the clear waters off the coast of Korea, unrefined sea salt, fiery Korean chilli and organic sesame and rapeseed oil. Baked at very high temperatures for just a few seconds to produce this tasty, convenient and nutritious snack. Delicious on its own, with sushi or sprinkled over salads.
Gluten Free, High in Fibre, Vegan, MSG Free, Non GMO, No additives or preservatives
Calories per pack: 28",https://www.planetorganic.com/products/clearspring-seaveg-crispies-chilli-5g,
742,743,Biona Honey & Hazel Crunchy 375g,£5.69,Deliciously crunchy granola with no added beet or cane sugar.,https://www.planetorganic.com/products/biona-honey-hazel-crunchy-375g,
743,744,Biona Strawberry Yoghurt Coated Rice Cakes 100g,£2.19,Biona Organic Rice cakes are fantastic as a snack or on the go. These yoghurt coated rice cakes are the ideal snack for both kids and adults alike. A crisp light rice cake topped with a creamy layer of strawberry yoghurt provides the perfect mid-morning snack or lunch box filler.,https://www.planetorganic.com/products/biona-strawberry-yoghurt-coated-rice-cakes-100g,
744,745,Steenbergs Arrowroot 60g,£1.99,Arrowroot is a natural plant product used in bakery,https://www.planetorganic.com/products/steenbergs-arrowroot-60g,
745,746,Seggiano Melanzane Pasta Sauce 350g,£3.85,"""This classic Sicilian sugo is made with lots of aubergine, to absorb all the delicious flavours of sweet Italian-grown tomatoes, herbs and extra virgin olive oil. """,https://www.planetorganic.com/products/seggiano-melanzane-pasta-sauce-350g,
746,747,NOMOSU Almond Butter Chocolate Bar 85g,£4.69,"""The taste synergies of almond and cacao speak for themselves as you let this indulgent, smooth 46% cacao almond butter chocolate dissolve in your mouth. Crafted from organic, rainforest-alliance-certified cacao from Ecuador and Dominica. Sweetened with an organic, purely-water-extracted unique stevia that tastes amazing and is truly natural. Enjoy the full benefits of cacao and almond polyphenols and micronutrients, without the drag of health-undermining sugar, in a bar that is seriously delicious. No added sugar. Pure pleasure, organic, high fibre and health-enhancing.""",https://www.planetorganic.com/products/nomosu-almond-butter-chocolate-bar-85g,
747,748,Clearspring Multigrain Rice Cakes 130g,£1.89,Rice cakes made with a delicious combination of wholegrains.,https://www.planetorganic.com/products/clearspring-multigrain-rice-cakes-130g,
748,749,Organix Apple Baby Finger Food Snack Rice Cakes 50g,£1.99,"""Organix make a range of pure, nutritious organic foods for babies, toddlers and children all made from the best quality ingredients to ensure great taste and simple, honest goodness.""",https://www.planetorganic.com/products/organix-apple-baby-finger-food-snack-rice-cakes-50g,
749,750,OMGTEA AAA Grade Matcha 30g,£25.99,"""OMGTEA AAA Grade Matcha is a high grade organic, premium ceremonial tea. Real matcha comes from Japan and is made from the finest shade-grown leaves stone-ground to a fine powder. OMGTea AAA is made with only the finest leaves from the top of the plant and first harvest ground using a traditional granite stone mill, a process that takes more than an hour to grind 30 grams. This award-winning, high grade matcha is for matcha lovers who enjoy their matcha straight as a tea. Characteristics: sweet, smooth, creamy and rich in umami. Vegan friendly and gluten free.""",https://www.planetorganic.com/products/omgtea-aaa-grade-matcha-30g,
750,751,Peppersmith Strong Mints 15g,£1.79,"""Peppersmith's natural, healthy and sustainable mints are now available in a strong eucalyptus & peppermint flavour. Made with real Australian eucalyptus and fine English peppermint, they are free from artificial flavours, colours and preservatives. They'v""",https://www.planetorganic.com/products/peppersmith-strong-mints-15g,
751,752,Biona White Fusilli 500g,£2.49,Biona pasta is made in a traditional Pastificio in the Dolomite mountains of Northern Italy. The ingredients are simple - only the best quality organic Durum Wheat and Alpine water.,https://www.planetorganic.com/products/biona-white-fusilli-500g,
752,753,Raw Living Peru Cacao Butter 250g,£8.39,"""Cacao beans come from the fruit of an Amazonian tree that was brought to Central Amrica at the time of the Olmecs, the earliest Mexican civilization. Cacao beans were so revered by the Mayans and Aztecs that they used them as currency! Our cacao comes fro""",https://www.planetorganic.com/products/raw-living-peru-cacao-butter-250g,
753,754,Doves Farm Self Raising White Flour 1 kg,£2.49,"""Doves Farm Self Raising Flour is milled from soft English wheat with added raising agents to create our white flour. This flour is ideal for deliciously light home made cakes like Lemon Sponge Cake, Cappuccino Cake or Frosted Chocolate Layer Cake.""",https://www.planetorganic.com/products/doves-farm-self-raising-white-flour-1-kg,
754,755,Tick Tock Rooibos Tea 80 Bags,£5.99,"""Tick Tock tea is still cured in the traditional way, as it was when Benjamin Ginsberg founded rooibos. The process takes place in the crisp air of the Cedarberg Mountains of South Africa's Cape. It requires great skill to know when the cure is at its peak; one sign is that it begins to give off a delicious sweet aroma that attracts wild bees. 
 Rooibos teas are naturally caffeine free, so they can be enjoyed at any time of day and are suitable for the whole family. Rooibos is rich in antioxidants and AHAs, long valued for fresh glowing skin, gently rehydrating and low in tannin. 
 
 Directions: Add freshly boiled water and allow to brew for 2-4 minutes, according to taste. Add sugar or honey. Delicious with or without milk. Also with lemon or as an iced tea with mint.
 
 
 """,https://www.planetorganic.com/products/tick-tock-rooibos-tea-80-bags,
755,756,Organic Kitchen Lime Juice 250ml,£2.39,Organic Kitchen lime juice is freshly squeezed from ripe Mexican limes and never from concentrate.,https://www.planetorganic.com/products/organic-kitchen-lime-juice-250ml,
756,757,Biona Apple & Banana Puree 350g,£2.39,"""A tasty blend of organic apples and bananas with no added sugar. Use as a bread spread, baking ingredient or food for youngsters.""",https://www.planetorganic.com/products/biona-apple-banana-puree-350g,
757,758,Biona Lasagne 250g,£2.09,Organic wheat lasagne pasta sheets with exceptional flavour and vitality. No pre-cooking required - simply bake as part of a lasagne dish for approx. 45mins at 180°c,https://www.planetorganic.com/products/biona-lasagne-250g,
758,759,Organix Raisins Multipack 12x14g,£4.35,"""Organix make a range of pure, nutritious organic foods for babies, toddlers and children all made from the best quality ingredients to ensure great taste and simple, honest goodness.""",https://www.planetorganic.com/products/organix-raisins-multipack-12x14g,
759,760,Tartex Organic Herb Pate 200g,£3.99,"""A tasty herb pate made using the finest raw ingredients to an age old recipe. These pates are organic, gluten-free and 100% free of meat, animal fats, colourings, preservatives and additives""",https://www.planetorganic.com/products/tartex-organic-herb-pate-200g,
760,761,If You Care Recycled Aluminium Foil 10m,£5.99,"If You Care Recycled Aluminum Foil is made from 100% recycled aluminum. It can be recycled again and again. It only takes 5% of energy to produce If You Care Recycled Aluminum Foil compared with regular aluminum foil. Protects food against light, oxygen, humidity and bacteria. Try using If You Care 100% Recycled Aluminum Foil when making your favorite recipes.",https://www.planetorganic.com/products/if-you-care-recycled-aluminium-foil-10m,
761,762,Just Natural Black Turtle Beans 500g,£2.59,,https://www.planetorganic.com/products/just-natural-black-turtle-beans-500g,
762,763,JOM Raspberry & Blackberry Sweets 70g,£2.19,The yummines of Swedish forest berries are captured in this wildly tempting gummy candy. It's a berry bursting top hit combo of raspberry and blackberry goodness. Made in small batches from sustainable organic and vegan ingredients these eco-friendly jellies are super tasty and perfectly chewy. Always free from gluten and palm oil.,https://www.planetorganic.com/products/jom-raspberry-blackberry-sweets-70g,
763,764,NKD Living Powdered Erythritol 1kg,£9.99,"""NKD Living's Powdered Erythritol is a zero calorie icing sugar replacement used to sweeten just about anything! It is a very fine powder with a similar texture to icing sugar so dissolves very quickly and is perfect in sugar free recipes where a fine powder is best. Such as in ice creams, meringues and beverages! As part of the “sugar alcohol” family, Erythritol is a naturally derived extract from fruits and plants and passes straight through your body undigested. Therefore, erythritol does not affect blood glucose levels in most people and has zero net carbohydrates! This makes it the perfect sugar alternative for diabetics, low carb “keto” dieters and anyone reducing calories. At 70% the sweetness of sugar, it has nearly all the taste but none of the guilt. By comparison, sugar has a Glycemic Index (GI) of 68 and Erythritol has a GI of 0 which is why there are no blood sugar increases and no storage of fat! You can replace your sugar in all of your cooking without spoiling the recipes. Unlike most sugar alternatives, there is no bitter or unpleasant aftertaste just a sweet and refreshing taste some describe as a mild cooling sensation. Erythritol poses no risk of tooth decay, and dentists love it. Research suggests oral bacteria cannot feed off of Erythritol in the mouth and therefore prevents build-up of oral plague. And if your furry friends like to hoover up the crumbs, there’s no need to worry as Erythritol is completely safe for pets!Benefits of erythritol? Zero caloriesZero GIZero active carbohydratesDiabetic friendly No aspartameNo tooth decay Stomach friendly Perfect for ketone diets""",https://www.planetorganic.com/products/nkd-living-powdered-erythritol-1kg,
764,765,Clearspring Hearty Red Miso Instant Soup 4x10g,£4.39,Instant soup made to a traditional Japanese recipe. Red miso base with spring onions and wakame sea vegetable.,https://www.planetorganic.com/products/clearspring-hearty-red-miso-instant-soup-4x10g,
765,766,Marigold Reduced Salt Vegan Bouillon Powder 150g,£2.99,"""Created in response to government guidelines on salt intake, this product contains 40% less salt than the standard variety. Its exquisite, subtle taste make it a delightful instant hot drink as well as being a vegan stock powder. Yeast free, dairy free",https://www.planetorganic.com/products/marigold-reduced-salt-vegan-bouillon-powder-150g,
766,767,Clearspring Japanese Nori 25g,£4.39,Nori is the sweetest sea vegetable and the most popular; versatile and easy to use.,https://www.planetorganic.com/products/clearspring-japanese-nori-25g,
767,768,MangaJo Pomegranate & Iced Green Tea Drink,£1.89,"""Combining age old wisdom from the Middle East and Asia, Pomegranate & Green Tea contains two of the worlds best known sources of antioxidants making it a double dose of detoxing refreshment that tastes great.""",https://www.planetorganic.com/products/mangajo-pomegranate-iced-green-tea-drink-250ml,
768,769,NOMOSU Dark Chocolate Bar with Sea Salt 85g,£4.69,"""Pacific ocean-harvested sea salt sprinkled onto this smooth low sugar 72% cacao dark chocolate bar creates the perfect savoury sweetness as it melts in one’s mouth. Crafted from organic, rainforest-alliance-certified cacao from Ecuador and Dominica. Sweetened with an organic, purely-water-extracted unique stevia that tastes amazing and is truly natural. Enjoy the full benefits of cacao polyphenols, without the drag of health-undermining sugar, in a bar that is seriously delicious. Pure pleasure, organic and honestly sugar-free.""",https://www.planetorganic.com/products/nomosu-dark-chocolate-bar-with-sea-salt-85g,
769,770,Les Moulins Mahjoub Artichoke Spread 185g,£5.89,"""Artichoke Spread is produced with fresh artichoke hearts and extra virgin olive oil. Cultivated in the fertile Medjerda Valley of North Central Tunisia, one of the finest products available in the world market today. Handpicked from December to April, just as they are turning to the best maturity , the artichoke hearts are crushed with garlic and spices and herbs. This singular product has a soft, long finish and elegant taste with aromas of freshly picked vegetables. """,https://www.planetorganic.com/products/moulins-mahjoub-artichoke-spread-185g,
770,771,Biona Apple Juice 750ml,£3.59,"""This organic apple juice is simply pressed, so more of its goodness reaches the glass. The fruits come from carefully selected Demeter farms and are pressed immediately after harvest to capture all their crisp sweetness.""",https://www.planetorganic.com/products/biona-apple-juice-750ml,
771,772,Clif Bar - Crunchy Peanut Butter 68g,£2.39,"The top selling energy bar in the USA. Vegetarian, Vegan & Kosher.",https://www.planetorganic.com/products/clif-bar-crunchy-peanut-butter-68g,
772,773,Montezuma's Creamy White Giant Buttons 180g,£4.99,"""These Giant Chocolate Buttons are the ultimate social chocolate. Spread around the joy of great chocolate in a button and don't be shy about offering them to friends, although you may want to hide half the packet first! All are fabulous and will make more well known buttons pale in their shadow.""",https://www.planetorganic.com/products/montezumas-creamy-white-giant-buttons-180g,
773,774,Organic Kitchen Peeled Tomatoes 400g,£1.49,"""Italian peeled tomatoes, picked when ripe and packed whilst fresh to maintain quality and flavour. Organic and delicious.""",https://www.planetorganic.com/products/organic-kitchen-peeled-tomatoes-400g,
774,775,Clipper Fair Trade Everyday Decaf Tea 40 Bags,£4.09,"""A fine organic Assam tea, specially selected to retain full flavour after decaffeination. Less than 0.2% caffeine.
 
 """,https://www.planetorganic.com/products/clipper-fair-trade-everyday-decaf-tea-40-bags,
775,776,Fish4Ever Sardines In Organic Tomato Sauce 120g,£3.49,"""Fish4Ever's sardines are fished off the coast of Brittany by small day boats, with MSC certification in process. They are caught at their fattest with a guaranteed minimum Omega 3 content and processed in a special way to preserve their taste and nutrition. Fantastic on toast, a favourite with kids, the bones are a good source of calcium. Sustainability - land, sea and people - is Fish4Ever's virtuous circle. Praised by top environmentalists and top chefs. High quality means better health and better taste. """,https://www.planetorganic.com/products/fish4ever-sardines-in-organic-tomato-sauce-120g,
776,777,Dr Karg Classic 3 Seed Crispbread 200g,£3.59,"""Wholegrain wheat flour richly topped with sunflower and sesame seeds, and linseed. Organic seed content 27%
 """,https://www.planetorganic.com/products/dr-karg-classic-3-seed-crispbread-200g,
777,778,Clearspring Kukicha Tea 20 Bags,£2.99,"""Organic Japanese Kukicha, Roasted Twig Tea - Teabags""",https://www.planetorganic.com/products/clearspring-kukicha-tea-20-bags,
778,779,Clearspring Sea Vegetable Salad 30g,£5.29,"""Clearspring Sea Vegetable Salad combines different sea vegetables to produce an authentic Japanese dish, that is rich in colour, texture and flavour. Sea Vegetable Salad expands considerably when soaked regaining its bright colours and delicate sea flavou""",https://www.planetorganic.com/products/clearspring-sea-vegetable-salad-30g,
779,780,Clif Bar - Chocolate Chip 68g,£2.39,"The top selling energy bar in the USA. Vegetarian, Vegan & Kosher.",https://www.planetorganic.com/products/clif-bar-chocolate-chip-68g,
780,781,Clearspring Japanese Umami Paste with Ginger 150g,£5.29,"""Umami, the concept of the fifth taste originating from Japan, literally means ""savoury deliciousness"". Clearspring authentic Japanese umami paste can be added to unlimited recipes to lift and bring out the ingredients' full flavours. Traditionally made by adding a Koji culture to rice and leaving it to naturally ferment, it is then mixed with soya sauce and fresh ginger to create this incredibly moreish and versatile condiment.""",https://www.planetorganic.com/products/clearspring-japanese-umami-paste-with-ginger-150g,
781,782,Fullgreen Riced Sweet Potato 200g,£2.89,"""61% fewer calories than white rice. 100% vegetables. Gluten-free. No preservatives. Non-GMO.Fullgreen Cauli & Vegi Rice are quick and easy, lower calorie carb alternatives made from riced vegetables. They also count as one of your 5 a day. Use it as a ‘side' like rice; in low carb pizza bases, veg-filled stir-frys or hearty grain-free salads.""",https://www.planetorganic.com/products/caulirice-sweet-potato-vegi-rice-200g,
782,783,Organic Traditions Yacon Syrup 100g,£16.99,,https://www.planetorganic.com/products/organic-traditions-yacon-syrup-250g,
